tin;year;revenue;expenditure
0274043831;2018;1536000.0;1362000.0
0274043831;2019;1811000.0;1726000.0
0274043831;2020;1403000.0;1725000.0
0274043831;2021;1550000.0;1505000.0
0274043831;2022;1489000.0;1420000.0
0274056608;2018;4.1873E7;3.282E7
0274056608;2019;1.235E7;1.0486E7
0274056608;2020;7704000.0;7266000.0
0274056608;2021;7656000.0;7399000.0
0274056608;2022;9080000.0;8312000.0
0274068515;2018;0.0;0.0
0274070874;2018;9201000.0;8157000.0
0274070874;2019;1.3102E7;1.2902E7
0274070874;2020;1.4174E7;1.4084E7
0274070874;2021;1.1792E7;1.1326E7
0274070874;2022;1.0605E7;3201000.0
0274106591;2018;639000.0;623000.0
0274106591;2019;497000.0;422000.0
0274106591;2020;52000.0;55000.0
0274106591;2021;34000.0;37000.0
0274106591;2022;210000.0;211000.0
0274107370;2018;45000.0;934000.0
0274107370;2019;0.0;0.0
0274111665;2018;170000.0;186000.0
0274111986;2018;0.0;0.0
0274111986;2019;0.0;0.0
0274111986;2020;0.0;0.0
0274111986;2021;0.0;0.0
0274111986;2022;0.0;0.0
0274118847;2018;3959000.0;3906000.0
0274118847;2019;4469000.0;4408000.0
0274118847;2020;2806000.0;2761000.0
0274118847;2021;244000.0;237000.0
0274118847;2022;0.0;0.0
0274135786;2018;6.8E7;6.1E7
0274135786;2019;6.7077E7;6.6683E7
0274135786;2020;4.6339E7;1.17341E8
0274135786;2021;2.8104E7;2.8572E7
0274135786;2022;2.8695E7;2.3319E7
0274143233;2018;1.2519E7;1.137E7
0274143233;2019;9550000.0;9165000.0
0274143233;2020;8332000.0;8053000.0
0274143233;2021;5337000.0;5150000.0
0274143233;2022;8074000.0;7636000.0
0274143890;2018;2973000.0;2901000.0
0274143890;2019;3094000.0;2911000.0
0274143890;2020;2653000.0;2603000.0
0274143890;2021;3928000.0;3856000.0
0274143890;2022;3657000.0;3594000.0
0274160486;2018;0.0;0.0
0274160486;2019;0.0;0.0
0274161610;2018;96000.0;133000.0
0274161610;2019;0.0;104000.0
0274161610;2020;3.4351E7;3.4049E7
0274166664;2018;1.3223E7;1.2883E7
0274166664;2019;2.4069E7;2.2405E7
0274166664;2020;2.6145E7;2.4864E7
0274166664;2021;2.1899E7;1.9562E7
0274166664;2022;1.5598E7;1.449E7
0274168238;2018;3.4973E7;3.4426E7
0274168238;2019;3.5329E7;3.5099E7
0274168238;2020;2.3565E7;2.3497E7
0274168238;2021;8701000.0;8899000.0
0274168238;2022;1.1171E7;1.0739E7
0274170614;2018;0.0;0.0
0274170614;2019;0.0;1000.0
0274170614;2020;0.0;0.0
0274170614;2021;0.0;0.0
0274170614;2022;0.0;0.0
0274171713;2018;3792000.0;3787000.0
0274171713;2019;1.6753E7;1.6655E7
0274171713;2020;7950000.0;7794000.0
0274171713;2021;2.2508E7;2.2351E7
0274171713;2022;5.7565E7;5.7041E7
0274172890;2018;2478000.0;2424000.0
0274172890;2019;2153000.0;2536000.0
0274172890;2020;9513000.0;8356000.0
0274172890;2021;3078000.0;2959000.0
0274172890;2022;7882000.0;7359000.0
0274178878;2018;212000.0;210000.0
0274178878;2019;0.0;0.0
0274178878;2020;0.0;0.0
0274178878;2022;0.0;0.0
0274903269;2018;2707000.0;1737000.0
0274903269;2019;3156000.0;1309000.0
0274903269;2020;3456000.0;1190000.0
0274903269;2021;2745000.0;1327000.0
0274903269;2022;1.4329E7;1.4785E7
0274903340;2018;3.5551E7;3.5519E7
0274903340;2019;8.1049E7;8.1401E7
0274903340;2020;1.28974E8;1.28694E8
0274903340;2021;1.15139E8;1.07681E8
0274903340;2022;9.2107E7;9.211E7
0274903660;2018;1.55E7;366000.0
0274903660;2019;7741000.0;6502000.0
0274903660;2020;1364000.0;1448000.0
0274903660;2021;1364000.0;1448000.0
0274903660;2022;0.0;0.0
0274905097;2018;9808000.0;9747000.0
0274905097;2019;0.0;0.0
0274905097;2020;416000.0;394000.0
0274905097;2021;2512000.0;2595000.0
0274905097;2022;0.0;0.0
0274906076;2018;3192000.0;3075000.0
0274906076;2019;6716000.0;7907000.0
0274906076;2020;1.0003E7;8462000.0
0274906076;2021;7354000.0;7905000.0
0274906076;2022;9294000.0;8652000.0
0274917470;2018;857000.0;881000.0
0274921388;2018;6130000.0;6004000.0
0274921388;2019;0.0;0.0
0274921388;2020;488000.0;483000.0
0274921388;2021;0.0;0.0
0274921388;2022;0.0;0.0
0274923667;2018;1.1965E7;1.1517E7
0274923667;2019;1184000.0;1036000.0
0274923667;2020;0.0;0.0
0274923667;2021;0.0;0.0
0274923667;2022;1.9939E7;1.992E7
0274925079;2019;0.0;0.0
0274925079;2020;0.0;0.0
0274925079;2022;0.0;0.0
0274926587;2018;9327000.0;9285000.0
0274926587;2019;0.0;0.0
0274931770;2018;0.0;9000.0
0274933552;2018;2934000.0;2899000.0
0274933552;2019;1333000.0;1305000.0
0274933552;2020;631000.0;562000.0
0274933552;2021;5698000.0;4267000.0
0274933552;2022;1.7846E7;1.3798E7
0274943818;2019;0.0;0.0
0274943818;2020;0.0;0.0
0274943818;2021;0.0;0.0
0274943818;2022;0.0;0.0
0274944307;2019;0.0;0.0
0274944307;2020;9547000.0;9493000.0
0274944307;2021;1.1246E7;1.1332E7
0274944307;2022;1.5982E7;1.4939E7
0274950117;2020;0.0;1000.0
0274950117;2021;0.0;1000.0
0274950117;2022;4000.0;1000.0
0274955651;2020;3531000.0;3531000.0
0274955651;2021;4591000.0;4591000.0
0274955651;2022;6007000.0;5818000.0
0274956101;2020;4.6342E7;3.2023E7
0274956101;2021;3.172E7;2.9378E7
0274956101;2022;4.2077E7;4.5347E7
0274958606;2020;1073000.0;1127000.0
0274958606;2021;4037000.0;3524000.0
0274958606;2022;9531000.0;8339000.0
0274962560;2020;0.0;0.0
0274962560;2021;0.0;0.0
0274962560;2022;651000.0;736000.0
0274963959;2021;6185000.0;6178000.0
0274963959;2022;1.582E7;1.5809E7
0274965900;2021;0.0;0.0
0274965900;2022;231000.0;183000.0
0274966276;2021;0.0;0.0
0274966276;2022;0.0;0.0
0274968989;2021;2000.0;191000.0
0274968989;2022;3584000.0;3448000.0
0274971727;2022;7.83E7;7.8165E7
0274973481;2022;1.7115E7;1.5575E7
0274975954;2022;0.0;0.0
0275003630;2018;0.0;4000.0
0275016809;2018;1.0784E7;8375000.0
0275016809;2019;9604000.0;8878000.0
0275016809;2020;9335000.0;8578000.0
0275016809;2021;1.1158E7;1.0149E7
0275016809;2022;9893000.0;9279000.0
0275026660;2018;58000.0;7134000.0
0275026660;2019;0.0;0.0
0275026660;2020;0.0;0.0
0275026660;2021;0.0;0.0
0275026660;2022;0.0;0.0
0275039010;2018;4159000.0;4159000.0
0275039010;2019;5744000.0;5743000.0
0275039010;2020;4991000.0;4987000.0
0275039010;2021;4867000.0;4850000.0
0275039010;2022;4686000.0;4665000.0
0275039411;2018;2718000.0;2641000.0
0275039411;2019;5308000.0;5732000.0
0275039411;2020;6442000.0;5782000.0
0275039411;2021;3370000.0;3764000.0
0275039411;2022;9412000.0;5821000.0
0275047035;2018;1859000.0;1779000.0
0275047035;2019;2424000.0;2323000.0
0275047035;2020;2427000.0;2209000.0
0275047035;2021;2435000.0;2147000.0
0275047035;2022;2420000.0;2719000.0
0275063340;2018;0.0;5000.0
0275063340;2019;0.0;5000.0
0275068250;2018;1.3006E7;1.3917E7
0275068250;2019;4.0377E7;1.5456E7
0275068250;2020;3.8133E7;3.6385E7
0275068250;2021;1.6507E7;1.6309E7
0275068250;2022;7.9758E7;3.8344E7
0275068275;2018;480000.0;452000.0
0275068275;2019;0.0;0.0
0275068275;2020;0.0;0.0
0275068275;2021;0.0;0.0
0275068275;2022;0.0;0.0
0275071302;2018;0.0;468000.0
0275071302;2019;0.0;582000.0
0275071302;2020;132000.0;666000.0
0275071302;2021;153000.0;137000.0
0275071302;2022;0.0;0.0
0275073483;2018;945000.0;925000.0
0275073483;2019;1655000.0;1645000.0
0275073483;2020;0.0;0.0
0275074374;2018;1.5893E7;1.6717E7
0275074374;2019;3.9954E7;1.5615E7
0275074374;2020;7.0479E7;6.3656E7
0275074374;2021;1.4271E7;1.3984E7
0275074374;2022;6.1878E7;2.3252E7
0275074631;2018;6.793E7;6.6164E7
0275074631;2019;7.6581E7;7.2943E7
0275074631;2020;8.082E7;7.6775E7
0275074631;2021;9.853E7;9.3654E7
0275074631;2022;1.30089E8;1.23408E8
0275075794;2018;1.6648E7;1.6514E7
0275075794;2019;1.8057E7;1.7509E7
0275075794;2020;2.6145E7;2.5422E7
0275075794;2021;2.3896E7;2.3015E7
0275075794;2022;3.8747E7;3.7459E7
0275081928;2018;1323000.0;938000.0
0275081928;2019;3089000.0;3080000.0
0275081928;2020;3261000.0;1758000.0
0275081928;2021;1196000.0;1196000.0
0275081928;2022;1214000.0;1212000.0
0275082110;2019;0.0;0.0
0275082110;2020;0.0;0.0
0275082110;2021;0.0;0.0
0275082110;2022;0.0;0.0
0275901426;2018;1.52526E8;1.51840992E8
0275901426;2019;2.47394E8;2.46748E8
0275901426;2020;4.5134E8;4.40547008E8
0275901426;2021;4.19532992E8;4.11596E8
0275901426;2022;4.61726016E8;4.56487008E8
0275908132;2018;1.739E7;1.8051E7
0275908132;2019;4.2746E7;1.8878E7
0275908132;2020;4.3473E7;4.0558E7
0275908132;2021;7161000.0;7076000.0
0275908132;2022;7.7351E7;2.9255E7
0275909697;2018;1.07218899E9;8.6115302E8
0275909697;2019;1.57172E8;1.65892E8
0275909697;2020;9606000.0;9616000.0
0275909697;2021;3964000.0;1.7713E7
0275909697;2022;6150000.0;9939000.0
0275912001;2018;0.0;0.0
0275912001;2020;0.0;0.0
0275921380;2020;1.8256E7;1.8234E7
0275921380;2021;775000.0;774000.0
0275921905;2020;0.0;0.0
0275921905;2021;0.0;0.0
0275921905;2022;18000.0;98000.0
0276009949;2018;4000.0;0.0
0276009949;2019;0.0;0.0
0276009949;2021;0.0;0.0
0276009949;2022;0.0;0.0
0276024256;2018;1.8238E7;1.7629E7
0276024256;2019;8560000.0;8102000.0
0276024256;2020;5634000.0;5462000.0
0276024256;2021;4581000.0;4506000.0
0276024256;2022;3384000.0;3313000.0
0276025549;2018;4357000.0;4356000.0
0276025549;2019;4635000.0;4634000.0
0276025549;2020;3167000.0;3166000.0
0276025549;2021;3058000.0;3057000.0
0276025549;2022;3315000.0;3311000.0
0276038467;2018;1.3636E7;7007000.0
0276038467;2019;6594000.0;4279000.0
0276038467;2020;4084000.0;3483000.0
0276038467;2021;3546000.0;3030000.0
0276038467;2022;5743000.0;4106000.0
0276050249;2018;6202000.0;6141000.0
0276050249;2019;9324000.0;9147000.0
0276050249;2020;1.205E7;1.1161E7
0276050249;2021;1.0963E7;1.0244E7
0276050249;2022;1.5199E7;1.3263E7
0276050344;2018;246000.0;168000.0
0276050344;2019;226000.0;158000.0
0276050344;2020;197000.0;172000.0
0276050344;2021;238000.0;205000.0
0276050344;2022;250000.0;276000.0
0276076159;2018;2152000.0;1417000.0
0276076159;2019;1.3111E7;1.3809E7
0276076159;2020;1.0997E7;1.1578E7
0276076159;2021;2.3705E7;1.6426E7
0276076159;2022;3.9857E7;3.2739E7
0276077635;2018;588000.0;681000.0
0276077635;2019;0.0;0.0
0276077635;2020;0.0;0.0
0276077635;2021;0.0;0.0
0276077635;2022;0.0;0.0
0276089341;2019;67000.0;480000.0
0276089341;2020;338000.0;443000.0
0276089341;2021;521000.0;766000.0
0276089341;2022;526000.0;411000.0
0276094542;2018;2716000.0;2194000.0
0276094542;2019;2791000.0;1817000.0
0276094542;2020;1717000.0;1541000.0
0276094542;2021;2574000.0;1448000.0
0276094542;2022;2848000.0;2013000.0
0276094711;2018;0.0;0.0
0276095715;2018;3420000.0;1858000.0
0276095715;2019;1920000.0;700000.0
0276095715;2020;1740000.0;703000.0
0276095715;2021;1440000.0;1690000.0
0276095715;2022;2568000.0;1066000.0
0276100926;2018;2197000.0;4162000.0
0276100926;2019;1034000.0;3095000.0
0276100926;2020;845000.0;1451000.0
0276100926;2021;821000.0;848000.0
0276100926;2022;821000.0;1074000.0
0276108763;2018;5.9524E7;5.9448E7
0276108763;2019;3.1459E7;3.1334E7
0276108763;2020;7.3708E7;7.3415E7
0276108763;2021;9.6318E7;9.5588E7
0276108763;2022;5.2024E7;5.1548E7
0276117197;2018;4251000.0;4265000.0
0276117197;2019;0.0;0.0
0276117197;2020;0.0;0.0
0276117197;2021;0.0;0.0
0276117197;2022;0.0;0.0
0276139539;2018;0.0;0.0
0276141390;2018;5707000.0;5664000.0
0276141390;2019;4632000.0;4522000.0
0276141390;2020;6607000.0;6464000.0
0276141390;2021;8780000.0;8540000.0
0276141390;2022;1.3929E7;1.361E7
0276144024;2018;884000.0;1036000.0
0276144024;2019;273000.0;288000.0
0276144024;2020;0.0;5000.0
0276144024;2021;0.0;0.0
0276144024;2022;0.0;0.0
0276144546;2018;5803000.0;5269000.0
0276144546;2019;7103000.0;7077000.0
0276144546;2020;4107000.0;7808000.0
0276144546;2021;7520000.0;9425000.0
0276144546;2022;1.2139E7;1.1993E7
0276146180;2018;928000.0;911000.0
0276146180;2019;1148000.0;1136000.0
0276146180;2020;1360000.0;1352000.0
0276146180;2021;1264000.0;1259000.0
0276146180;2022;1855000.0;1843000.0
0276149135;2018;110000.0;170000.0
0276149135;2019;7000.0;10000.0
0276149135;2020;1919000.0;1911000.0
0276149135;2021;0.0;6000.0
0276149135;2022;1.862E7;1.1228E7
0276155570;2018;0.0;0.0
0276155570;2019;0.0;0.0
0276155570;2021;286000.0;541000.0
0276155570;2022;6999000.0;2891000.0
0276158690;2018;2.8153E7;2.7777E7
0276158690;2019;2.5884E7;2.5489E7
0276158690;2020;1.0308E7;1.0107E7
0276158690;2021;1.7806E7;1.7533E7
0276158690;2022;1.9481E7;1.9217E7
0276160516;2018;9521000.0;9281000.0
0276160516;2019;1.1537E7;1.1347E7
0276160516;2020;8912000.0;8812000.0
0276160516;2021;1.3189E7;1.3026E7
0276160516;2022;1.3048E7;1.2894E7
0276903560;2018;9.3659E7;5.766E7
0276903560;2019;1.6636E7;1.7006E7
0276903560;2020;1.787E7;1.9172E7
0276903560;2021;9174000.0;1.9083E7
0276903560;2022;0.0;3.7679E7
0276911360;2018;0.0;0.0
0276916552;2018;0.0;0.0
0276916552;2019;0.0;0.0
0276916552;2020;0.0;0.0
0276916552;2021;0.0;0.0
0276921898;2018;244000.0;745000.0
0276921898;2019;278000.0;628000.0
0276921898;2020;840000.0;1057000.0
0276921898;2021;1976000.0;2064000.0
0276921898;2022;1454000.0;1458000.0
0276929840;2018;0.0;0.0
0276929840;2019;0.0;0.0
0276929840;2020;3592000.0;2834000.0
0276929840;2021;390000.0;1420000.0
0276929840;2022;1.0624E7;1.0527E7
0276931021;2018;1.979E7;1.9756E7
0276931021;2019;1.8946E7;1.88E7
0276931021;2020;3.8361E7;3.8246E7
0276931021;2021;3.9162E7;4.0749E7
0276931021;2022;0.0;314000.0
0276935971;2018;59000.0;90000.0
0276935971;2019;213000.0;211000.0
0276935971;2020;197000.0;111000.0
0276935971;2021;443000.0;414000.0
0276935971;2022;97000.0;88000.0
0276937263;2018;0.0;0.0
0276937263;2019;2.24568E8;2.2454E8
0276937263;2020;1.18961E8;1.18955E8
0276937263;2021;7.6919398E8;7.6919302E8
0276941936;2019;3303000.0;3298000.0
0276941936;2020;6733000.0;6723000.0
0276941936;2021;3.326E7;3.3224E7
0276941936;2022;0.0;0.0
0276942369;2019;0.0;0.0
0276942369;2020;44000.0;34000.0
0276942369;2021;2091000.0;1961000.0
0276942369;2022;965000.0;936000.0
0276944302;2019;513000.0;263000.0
0276944302;2020;5037000.0;4962000.0
0276947536;2019;0.0;0.0
0276947536;2020;4474000.0;3011000.0
0276952367;2020;1252000.0;1245000.0
0276952367;2021;4241000.0;4230000.0
0276952367;2022;-390000.0;16000.0
0276955625;2020;3238000.0;3238000.0
0276970180;2022;4255000.0;4225000.0
0277002512;2018;5591000.0;4558000.0
0277002512;2019;4987000.0;4722000.0
0277002512;2020;3797000.0;4073000.0
0277002512;2021;3885000.0;4010000.0
0277002512;2022;4370000.0;4456000.0
0277003153;2018;2089000.0;4757000.0
0277003153;2019;2358000.0;2399000.0
0277003153;2020;3246000.0;3620000.0
0277003153;2021;3756000.0;8626000.0
0277003153;2022;3823000.0;8627000.0
0277013610;2018;3084000.0;1110000.0
0277013610;2019;2737000.0;1123000.0
0277013610;2020;2128000.0;765000.0
0277013610;2021;2333000.0;1097000.0
0277013610;2022;2442000.0;3286000.0
0277014853;2018;5292000.0;5115000.0
0277014853;2019;0.0;0.0
0277014853;2020;2.0919E7;2.1065E7
0277014853;2021;2314000.0;2309000.0
0277014853;2022;19000.0;66000.0
0277025950;2018;1.3996E7;1.327E7
0277025950;2019;2.3195E7;2.2717E7
0277025950;2020;3.5744E7;3.2647E7
0277025950;2021;5.2832E7;5.1396E7
0277025950;2022;4.1214E7;3.9034E7
0277035885;2018;0.0;0.0
0277035885;2019;0.0;0.0
0277035885;2020;0.0;0.0
0277035885;2021;0.0;0.0
0277035885;2022;0.0;0.0
0277037152;2018;1.60640992E8;1.58466E8
0277037152;2019;1.99618E8;1.9918E8
0277037152;2020;1.05243E8;1.04959E8
0277037152;2021;9.2944E7;9.2504E7
0277037152;2022;1.57287008E8;1.57144992E8
0277037843;2018;536000.0;592000.0
0277037843;2019;706000.0;619000.0
0277037843;2020;593000.0;576000.0
0277037843;2021;860000.0;933000.0
0277037843;2022;708000.0;863000.0
0277039791;2018;2617000.0;1517000.0
0277039791;2019;2041000.0;1793000.0
0277039791;2020;2686000.0;1911000.0
0277039791;2021;1901000.0;2250000.0
0277039791;2022;2065000.0;1949000.0
0277051830;2018;0.0;0.0
0277051830;2020;0.0;0.0
0277051830;2021;0.0;0.0
0277051830;2022;0.0;0.0
0277056229;2018;5.6103E7;5.5694E7
0277056229;2019;7.4137E7;7.324E7
0277056229;2020;6.5763E7;6.5671E7
0277056229;2021;6.1423E7;6.069E7
0277056229;2022;6.7237E7;6.8216E7
0277072326;2018;0.0;0.0
0277072326;2019;0.0;0.0
0277075422;2018;0.0;0.0
0277075422;2019;0.0;0.0
0277075422;2020;0.0;0.0
0277079219;2018;0.0;0.0
0277079219;2019;0.0;0.0
0277079219;2020;0.0;0.0
0277079219;2021;0.0;0.0
0277079219;2022;0.0;0.0
0277091142;2018;7902000.0;7009000.0
0277091142;2019;8998000.0;9580000.0
0277091142;2020;6981000.0;9354000.0
0277091142;2021;1.4006E7;1.0376E7
0277091142;2022;1.5025E7;1.11E7
0277103045;2018;952000.0;912000.0
0277103045;2019;1093000.0;1135000.0
0277103045;2020;735000.0;711000.0
0277103045;2021;823000.0;539000.0
0277103045;2022;504000.0;454000.0
0277108879;2018;2.175E7;2.1689E7
0277108879;2019;2.0483E7;2.0435E7
0277108879;2020;1.3543E7;1.3452E7
0277108879;2021;1.8456E7;1.8281E7
0277108879;2022;2.0855E7;2.0649E7
0277115435;2018;7.0269E7;6.9927E7
0277115435;2019;6.4322E7;6.355E7
0277115435;2020;6.0403E7;5.9171E7
0277115435;2021;8.7459E7;7.3685E7
0277115435;2022;1.12471E8;8.7485E7
0277120072;2018;5046000.0;4901000.0
0277120072;2019;3921000.0;3897000.0
0277120072;2020;4753000.0;4711000.0
0277120072;2021;4071000.0;3997000.0
0277120072;2022;1371000.0;1371000.0
0277120636;2018;2.9972E7;2.9934E7
0277120636;2020;3.9059E7;3.902E7
0277120636;2021;3.5503E7;3.5468E7
0277120636;2022;3073000.0;3073000.0
0277125754;2018;356000.0;350000.0
0277125754;2019;468000.0;476000.0
0277125754;2020;431000.0;469000.0
0277125754;2021;419000.0;313000.0
0277125754;2022;94000.0;144000.0
0277130151;2018;0.0;0.0
0277130151;2019;0.0;0.0
0277130169;2018;0.0;0.0
0277130169;2019;0.0;0.0
0277130169;2020;0.0;0.0
0277130169;2021;0.0;0.0
0277130169;2022;0.0;0.0
0277133385;2018;0.0;0.0
0277134163;2018;0.0;0.0
0277137510;2018;0.0;0.0
0277137510;2019;0.0;0.0
0277137510;2020;0.0;0.0
0277137510;2021;0.0;0.0
0277138295;2018;828000.0;809000.0
0277138295;2019;777000.0;724000.0
0277138295;2020;727000.0;671000.0
0277138295;2021;815000.0;769000.0
0277138295;2022;1323000.0;1230000.0
0277905803;2018;0.0;0.0
0277914082;2018;8871000.0;8726000.0
0277914082;2019;9.1302E7;8.8535E7
0277914082;2020;3.50465984E8;3.2518E8
0277914082;2021;3.3408E8;3.19185984E8
0277914082;2022;5.069E8;4.88604992E8
0277943936;2019;260000.0;254000.0
0277943936;2020;4818000.0;4805000.0
0277943936;2021;4.8101E7;4.725E7
0277943936;2022;1.06534E8;8.6888E7
0277945147;2019;0.0;0.0
0277956533;2021;1.7116E7;1.7113E7
0277957209;2022;1.5761E7;1.5648E7
0277958393;2022;36000.0;95000.0
0277959809;2022;254000.0;730000.0
0278004417;2018;6950000.0;2044000.0
0278004417;2019;4239000.0;1959000.0
0278004417;2020;3747000.0;1507000.0
0278004417;2021;3707000.0;1392000.0
0278004417;2022;4069000.0;1262000.0
0278006051;2020;0.0;0.0
0278021564;2018;2751000.0;2735000.0
0278021564;2019;4251000.0;4126000.0
0278021564;2020;8491000.0;8399000.0
0278021564;2021;3099000.0;3738000.0
0278021564;2022;4811.0;4691.0
0278030745;2018;9296000.0;8658000.0
0278030745;2019;9223000.0;7968000.0
0278030745;2020;7950000.0;6781000.0
0278030745;2021;9434000.0;7251000.0
0278030745;2022;9281000.0;7772000.0
0278055972;2018;109000.0;112000.0
0278055972;2019;0.0;0.0
0278055972;2020;90000.0;93000.0
0278055972;2021;245000.0;246000.0
0278094795;2018;1.6282E7;1.1726E7
0278094795;2019;1.3372E7;1.227E7
0278094795;2020;1.7996E7;1.5917E7
0278094795;2021;1.7474E7;1.62E7
0278094795;2022;2.7884E7;2.5096E7
0278104806;2018;1.4033E7;1.3519E7
0278104806;2019;3.7927E7;2.0723E7
0278104806;2020;1.577E7;1.5331E7
0278104806;2021;1.2696E7;1.228E7
0278104806;2022;1.263E7;1.221E7
0278128405;2018;0.0;0.0
0278128405;2019;0.0;0.0
0278128405;2020;0.0;0.0
0278128405;2021;0.0;0.0
0278128405;2022;0.0;0.0
0278143146;2018;2.06919008E8;1.75982E8
0278143146;2019;1.6995E8;1.68696E8
0278143146;2020;1.2713E7;1.3098E7
0278143146;2021;7450000.0;2.9983E7
0278143146;2022;5341000.0;9588000.0
0278166513;2018;0.0;0.0
0278172651;2018;0.0;0.0
0278172651;2019;0.0;0.0
0278174320;2018;3.4511E7;3.4299E7
0278174320;2019;0.0;0.0
0278174320;2020;1.0536E7;1.052E7
0278174320;2021;0.0;0.0
0278175444;2018;951000.0;943000.0
0278175444;2019;4025000.0;3994000.0
0278175444;2020;3923000.0;3852000.0
0278175444;2021;1613000.0;1609000.0
0278175444;2022;4558000.0;4558000.0
0278178332;2018;0.0;0.0
0278196885;2018;1.0939E7;1.0217E7
0278196885;2019;4470000.0;4464000.0
0278196885;2020;8582000.0;7902000.0
0278196885;2021;9503000.0;9127000.0
0278196885;2022;1.0926E7;1.0911E7
0278197423;2018;0.0;9000.0
0278204871;2018;0.0;0.0
0278204871;2019;0.0;0.0
0278204871;2020;0.0;0.0
0278205177;2018;4.7397E7;4.7387E7
0278205177;2019;3.8921E7;3.8875E7
0278205177;2020;0.0;0.0
0278205177;2021;0.0;0.0
0278205177;2022;0.0;0.0
0278205191;2018;1.41096992E8;1.39946E8
0278205191;2019;1.11606E8;1.85088992E8
0278205191;2020;0.0;0.0
0278208770;2018;0.0;0.0
0278208770;2019;0.0;0.0
0278208770;2020;0.0;0.0
0278208770;2021;0.0;0.0
0278208770;2022;0.0;0.0
0278209823;2018;1621000.0;1616000.0
0278209823;2019;332000.0;329000.0
0278209823;2020;153000.0;158000.0
0278209823;2021;0.0;0.0
0278209823;2022;0.0;0.0
0278211565;2018;0.0;385000.0
0278903929;2018;0.0;0.0
0278903929;2020;0.0;0.0
0278904979;2018;1.3621E7;1.3568E7
0278904979;2019;3000000.0;2996000.0
0278904979;2020;9863000.0;9853000.0
0278904979;2021;7415000.0;7406000.0
0278904979;2022;1468000.0;1465000.0
0278906609;2018;0.0;0.0
0278920674;2018;1.8581E7;1.8465E7
0278920674;2019;1.4933E7;1.4861E7
0278920674;2020;2.3665E7;2.3487E7
0278920674;2021;2.3043E7;2.2846E7
0278920674;2022;3.7353E7;2.7482E7
0278926193;2018;1.22374003E9;9.8473997E8
0278926193;2019;1.50635008E8;1.56358E8
0278926193;2020;4080000.0;4363000.0
0278926193;2021;1722000.0;4.6714E7
0278926193;2022;0.0;5937000.0
0278932535;2018;0.0;0.0
0278933063;2018;588000.0;534000.0
0278933063;2019;5948000.0;5824000.0
0278933063;2020;0.0;0.0
0278933063;2021;0.0;0.0
0278934331;2018;0.0;0.0
0278935110;2018;59000.0;57000.0
0278935110;2019;145000.0;136000.0
0278935110;2020;9000.0;1000.0
0278935110;2021;11000.0;9000.0
0278935110;2022;334000.0;433000.0
0278940991;2018;0.0;0.0
0278940991;2019;1022000.0;6315000.0
0278940991;2020;7720000.0;9662000.0
0278940991;2021;19000.0;358000.0
0278940991;2022;0.0;0.0
0278942460;2018;235000.0;88000.0
0278942460;2019;1079000.0;591000.0
0278942460;2020;943000.0;628000.0
0278942460;2021;605000.0;345000.0
0278942460;2022;103000.0;103000.0
0278950044;2019;0.0;0.0
0278950044;2020;116000.0;116000.0
0278950044;2022;0.0;0.0
0278953895;2020;8.0822E7;5.2177E7
0278953895;2021;7.5314E7;6.2833E7
0278953895;2022;9.6634E7;8.3269E7
0278957635;2020;0.0;0.0
0278957635;2021;0.0;0.0
0278958741;2020;0.0;0.0
0278958741;2021;0.0;0.0
0278958741;2022;0.0;0.0
0278960959;2020;0.0;480000.0
0278960959;2021;6000.0;141000.0
