tin;year;employees_count
3702241877;2022;0
3702242052;2020;0
3702242052;2021;0
3702242239;2020;1
3702242239;2021;1
3702242334;2020;1
3702242334;2021;2
3702242334;2022;2
3702242359;2020;0
3702242359;2021;1
3702242359;2022;1
3702242461;2020;2
3702242461;2021;6
3702242461;2022;5
3702242623;2020;1
3702242623;2021;1
3702242623;2022;1
3702242630;2020;0
3702242630;2021;6
3702242630;2022;8
3702242800;2020;1
3702242800;2021;7
3702242800;2022;6
3702243024;2020;1
3702243137;2020;3
3702243137;2021;10
3702243137;2022;8
3702243190;2020;1
3702243190;2021;3
3702243190;2022;3
3702243553;2020;0
3702243553;2021;1
3702243553;2022;0
3702243592;2020;17
3702243592;2021;40
3702243592;2022;45
3702243602;2020;0
3702243602;2021;1
3702243602;2022;0
3702243627;2020;1
3702243627;2021;1
3702243627;2022;1
3702243673;2020;1
3702243673;2021;1
3702243673;2022;1
3702243730;2020;0
3702243730;2021;0
3702243730;2022;0
3702243779;2020;0
3702243779;2021;4
3702243779;2022;6
3702243793;2020;4
3702243793;2021;24
3702243793;2022;27
3702243810;2020;1
3702243810;2021;1
3702243810;2022;1
3702243909;2020;1
3702243909;2021;5
3702243909;2022;8
3702243948;2020;2
3702243948;2021;1
3702243948;2022;3
3702244010;2020;1
3702244010;2021;1
3702244099;2021;3
3702244099;2022;5
3702244356;2021;1
3702244356;2022;1
3702244405;2020;16
3702244405;2021;22
3702244405;2022;33
3702244500;2020;0
3702244500;2021;1
3702244500;2022;1
3702244540;2020;1
3702244540;2021;1
3702244540;2022;1
3702244571;2020;3
3702244571;2021;3
3702244571;2022;2
3702244645;2020;1
3702244860;2020;1
3702244860;2021;2
3702244860;2022;3
3702244966;2021;0
3702244973;2020;3
3702244973;2021;6
3702244973;2022;3
3702245014;2020;1
3702245014;2021;1
3702245014;2022;1
3702245134;2020;1
3702245134;2021;15
3702245134;2022;28
3702245430;2020;0
3702245494;2020;0
3702245494;2021;0
3702245663;2020;11
3702245663;2021;12
3702245663;2022;14
3702245670;2020;0
3702245670;2021;1
3702245670;2022;1
3702245705;2020;3
3702245705;2021;3
3702245871;2020;0
3702245871;2021;0
3702245871;2022;0
3702246040;2020;0
3702246466;2020;0
3702246466;2021;1
3702246466;2022;3
3702246554;2020;0
3702246554;2021;0
3702246716;2020;0
3702246770;2020;0
3702246770;2021;0
3702247075;2020;2
3702247075;2021;7
3702247075;2022;1
3702247090;2020;1
3702247090;2021;1
3702247090;2022;3
3702247244;2020;1
3702247244;2021;5
3702247244;2022;5
3702247759;2020;1
3702247759;2021;1
3702247759;2022;7
3702248047;2020;0
3702248047;2021;1
3702248047;2022;0
3702248216;2020;2
3702248216;2021;3
3702248216;2022;3
3702248488;2022;1
3702248671;2020;0
3702248671;2021;4
3702248671;2022;3
3702248713;2020;0
3702248713;2021;0
3702248713;2022;3
3702248880;2020;1
3702248880;2021;2
3702248880;2022;3
3702249019;2020;1
3702249019;2021;1
3702249019;2022;1
3702249139;2020;1
3702249139;2021;1
3702249139;2022;1
3702249298;2021;0
3702249298;2022;1
3702249330;2020;0
3702249330;2021;0
3702249330;2022;0
3702249594;2020;1
3702249594;2021;1
3702249594;2022;2
3702249675;2020;0
3702249690;2020;0
3702249690;2021;1
3702249690;2022;1
3702249788;2020;0
3702249788;2021;1
3702249788;2022;1
3702249805;2020;0
3702249805;2021;0
3702249957;2020;0
3702249957;2021;0
3702249957;2022;0
3702249989;2020;1
3702249989;2021;4
3702249989;2022;4
3702250078;2020;0
3702250078;2021;1
3702250078;2022;1
3702250399;2020;1
3702250399;2021;9
3702250399;2022;11
3702250455;2020;0
3702250455;2021;1
3702250455;2022;1
3702250462;2020;1
3702250462;2021;9
3702250462;2022;12
3702250494;2020;0
3702250494;2021;0
3702250494;2022;1
3702250631;2020;0
3702250631;2021;1
3702250751;2020;0
3702250751;2021;1
3702250751;2022;1
3702251018;2020;0
3702251040;2020;4
3702251040;2021;7
3702251040;2022;1
3702251096;2020;0
3702251096;2021;1
3702251096;2022;3
3702251314;2020;0
3702251473;2021;21
3702251473;2022;41
3702251579;2020;0
3702251579;2021;5
3702251579;2022;7
3702251723;2021;0
3702251730;2020;0
3702251730;2021;1
3702251794;2020;0
3702251804;2020;0
3702251804;2021;2
3702251804;2022;3
3702251900;2020;0
3702251900;2021;0
3702251900;2022;0
3702251917;2020;0
3702251917;2021;0
3702251917;2022;0
3702252036;2020;1
3702252036;2021;1
3702252036;2022;0
3702252251;2020;0
3702252251;2021;9
3702252251;2022;4
3702252438;2020;0
3702252438;2021;2
3702252438;2022;3
3702252847;2020;1
3702252847;2021;5
3702252847;2022;7
3702252935;2020;0
3702252935;2021;1
3702252935;2022;1
3702252942;2020;0
3702252942;2021;3
3702252942;2022;2
3702253086;2020;0
3702253086;2021;3
3702253086;2022;8
3702253103;2020;1
3702253103;2021;1
3702253103;2022;2
3702253174;2021;1
3702253174;2022;1
3702253294;2020;0
3702253294;2021;3
3702253294;2022;14
3702253343;2021;0
3702253343;2022;0
3702253505;2021;1
3702253505;2022;3
3702253590;2021;3
3702253590;2022;3
3702253618;2021;1
3702253618;2022;1
3702253826;2021;0
3702253872;2021;1
3702254097;2021;1
3702254097;2022;30
3702254139;2021;1
3702254139;2022;1
3702254160;2021;0
3702254185;2021;1
3702254185;2022;0
3702254308;2021;2
3702254308;2022;6
3702254315;2021;1
3702254354;2021;4
3702254354;2022;6
3702254474;2021;0
3702254474;2022;0
3702254523;2021;1
3702254562;2021;4
3702254562;2022;1
3702254756;2021;1
3702254756;2022;0
3702254788;2021;2
3702254788;2022;2
3702254996;2021;2
3702254996;2022;0
3702255220;2021;1
3702255220;2022;3
3702255679;2021;0
3702255679;2022;0
3702255728;2021;3
3702255728;2022;2
3702255848;2021;3
3702256009;2021;2
3702256150;2021;1
3702256150;2022;1
3702256418;2021;2
3702256418;2022;0
3702256506;2021;0
3702256506;2022;0
3702256560;2021;0
3702256560;2022;0
3702256714;2021;1
3702256714;2022;1
3702256859;2021;1
3702256859;2022;2
3702256866;2021;1
3702256866;2022;1
3702256880;2021;0
3702256880;2022;1
3702257041;2021;1
3702257041;2022;1
3702257066;2021;1
3702257066;2022;1
3702257250;2021;1
3702257250;2022;8
3702257362;2021;0
3702257362;2022;1
3702257570;2021;8
3702257570;2022;12
3702257644;2021;10
3702257644;2022;14
3702257732;2021;1
3702257732;2022;1
3702257838;2021;1
3702257838;2022;1
3702257933;2021;2
3702257933;2022;1
3702257940;2021;1
3702257940;2022;2
3702258020;2021;1
3702258020;2022;1
3702258077;2022;2
3702258408;2021;1
3702258408;2022;1
3702258447;2021;6
3702258447;2022;14
3702258503;2021;0
3702258503;2022;0
3702258937;2021;2
3702258937;2022;3
3702259095;2021;0
3702259095;2022;7
3702259105;2021;1
3702259105;2022;2
3702259218;2021;0
3702259458;2022;7
3702259480;2021;11
3702259480;2022;10
3702259497;2021;0
3702259497;2022;1
3702259592;2021;0
3702259592;2022;5
3702259666;2021;0
3702259666;2022;0
3702259803;2021;1
3702259803;2022;0
3702260076;2021;1
3702260076;2022;2
3702260118;2021;48
3702260118;2022;52
3702260319;2021;0
3702260319;2022;2
3702260340;2021;1
3702260340;2022;0
3702260541;2021;1
3702261190;2021;0
3702261190;2022;2
3702261376;2021;0
3702261376;2022;1
3702261400;2021;0
3702261400;2022;0
3702261513;2021;1
3702261513;2022;4
3702261538;2021;1
3702261658;2021;1
3702261658;2022;1
3702262010;2021;1
3702262010;2022;3
3702262066;2021;1
3702262066;2022;8
3702262299;2021;1
3702262299;2022;5
3702262394;2021;2
3702262429;2021;1
3702262429;2022;0
3702262651;2021;0
3702262651;2022;0
3702262806;2021;1
3702262806;2022;1
3702262852;2021;2
3702262852;2022;4
3702262884;2021;3
3702262884;2022;0
3702262919;2021;10
3702262933;2021;0
3702262933;2022;5
3702263052;2021;3
3702263052;2022;28
3702263077;2021;0
3702263077;2022;1
3702263084;2021;3
3702263084;2022;3
3702263180;2021;0
3702263180;2022;1
3702263310;2021;0
3702263310;2022;48
3702263567;2021;1
3702263567;2022;1
3702263655;2021;0
3702263736;2021;1
3702263736;2022;8
3702263888;2021;2
3702263888;2022;18
3702263937;2021;1
3702263937;2022;7
3702263976;2022;0
3702263983;2021;0
3702263983;2022;1
3702263990;2021;0
3702263990;2022;37
3702264024;2021;5
3702264024;2022;5
3702264088;2021;1
3702264088;2022;1
3702264137;2021;1
3702264137;2022;1
3702264176;2021;1
3702264176;2022;0
3702264225;2021;0
3702264271;2021;0
3702264271;2022;1
3702264296;2021;1
3702264296;2022;0
3702264360;2021;1
3702264360;2022;2
3702264401;2021;0
3702264401;2022;0
3702264433;2021;0
3702264874;2021;1
3702264874;2022;1
3702264899;2021;1
3702264899;2022;0
3702264987;2021;0
3702264987;2022;4
3702265290;2021;1
3702265290;2022;0
3702265652;2022;5
3702265959;2022;0
3702265980;2022;5
3702266399;2022;1
3702266448;2022;6
3702266543;2022;1
3702266550;2022;0
3702266712;2022;1
3702266744;2022;1
3702266790;2022;1
3702266871;2022;3
3702266984;2022;4
3702267177;2022;184
3702267226;2022;0
3702267360;2022;1
3702267378;2022;0
3702267459;2022;1
3702267628;2022;0
3702267794;2022;0
3702267900;2022;1
3702268036;2022;1
3702268251;2022;0
3702268290;2022;12
3702268340;2022;2
3702268438;2022;1
3702268452;2022;0
3702268484;2022;1
3702268621;2022;1
3702268798;2022;1
3702268815;2022;1
3702269015;2022;0
3702269135;2022;1
3702269199;2022;1
3702269304;2022;1
3702269424;2022;0
3702269551;2022;2
3702269569;2022;0
3702269791;2022;8
3702270010;2022;0
3702270035;2022;8
3702270204;2022;1
3702270300;2022;2
3702270405;2022;0
3702270437;2022;37
3702270469;2022;2
3702270525;2022;0
3702270677;2022;0
3702270684;2022;0
3702270780;2022;1
3702270797;2022;1
3702270839;2022;1
3702270878;2022;1
3702270892;2022;2
3702270966;2022;1
3702271007;2022;0
3702271021;2022;2
3702271198;2022;0
3702271222;2022;1
3702271310;2022;3
3702271342;2022;0
3702271381;2022;1
3702271649;2022;1
3702271656;2022;0
3702271744;2022;0
3702271783;2022;1
3702271952;2022;0
3702272191;2022;0
3702272240;2022;1
3702272307;2022;1
3702272628;2022;1
3702272770;2022;1
3702314620;2018;0
3702314620;2019;0
3702314620;2020;0
3702314620;2021;0
3702314620;2022;0
3702442580;2018;12
3702442580;2019;11
3702442580;2020;10
3702442580;2021;10
3702442580;2022;9
3702444108;2018;1
3702444108;2019;0
3702444108;2020;1
3702444108;2021;0
3702444108;2022;0
3702500899;2018;1
3702500899;2019;1
3702500899;2020;0
3702500899;2021;0
3702500899;2022;0
3702501420;2018;18
3702501420;2019;23
3702501420;2020;25
3702501420;2021;27
3702501420;2022;25
3702503748;2018;1
3702503748;2019;1
3702504371;2018;7
3702504371;2019;0
3702504371;2020;0
3702504371;2021;1
3702504371;2022;1
3702504413;2018;0
3702504413;2019;0
3702504452;2018;3
3702504452;2019;4
3702504452;2020;6
3702504452;2021;5
3702504452;2022;4
3702504981;2018;0
3702504981;2019;0
3702504981;2020;1
3702504981;2021;5
3702504981;2022;8
3702506795;2018;1
3702506795;2019;1
3702506795;2020;1
3702506795;2021;1
3702506795;2022;1
3702507728;2018;1
3702507728;2019;2
3702507728;2020;1
3702507728;2021;0
3702507728;2022;0
3702508584;2018;4
3702508584;2019;1
3702508584;2020;1
3702508584;2021;1
3702508584;2022;0
3702508672;2018;2
3702508672;2019;2
3702508672;2020;1
3702508672;2021;1
3702508672;2022;1
3702508810;2018;0
3702508810;2019;0
3702508810;2020;2
3702508810;2021;2
3702508810;2022;2
3702509740;2018;1
3702509740;2020;0
3702510287;2018;10
3702510287;2019;11
3702510287;2020;6
3702510287;2021;7
3702510287;2022;8
3702510914;2018;17
3702510914;2019;12
3702510914;2020;12
3702510914;2021;12
3702510914;2022;14
3702511643;2018;1
3702511643;2019;1
3702511643;2020;1
3702511643;2021;1
3702511643;2022;1
3702511883;2018;22
3702511883;2019;20
3702511883;2020;21
3702511883;2021;21
3702511883;2022;14
3702511918;2018;5
3702511918;2019;3
3702511918;2020;3
3702511918;2021;5
3702511918;2022;4
3702511940;2018;6
3702511940;2019;7
3702511940;2020;8
3702511940;2021;6
3702511940;2022;5
3702512848;2018;262
3702512848;2019;345
3702512848;2020;353
3702512848;2021;359
3702512848;2022;356
3702515327;2018;20
3702515327;2019;0
3702515327;2020;1
3702516722;2018;1
3702516722;2019;1
3702516722;2020;1
3702516722;2021;2
3702516722;2022;5
3702517130;2018;1
3702517130;2019;0
3702517130;2020;0
3702517130;2021;0
3702517130;2022;2
3702518021;2018;79
3702518021;2019;72
3702518021;2020;73
3702518021;2021;78
3702518021;2022;0
3702519699;2018;1
3702519699;2019;1
3702519988;2018;0
3702520197;2018;0
3702520197;2019;0
3702520197;2020;0
3702520197;2021;11
3702520197;2022;11
3702521881;2018;52
3702521881;2019;56
3702521881;2020;60
3702521881;2021;62
3702521881;2022;57
3702522821;2018;0
3702522821;2019;0
3702522821;2020;1
3702522910;2018;35
3702522910;2019;35
3702522910;2020;32
3702522910;2021;29
3702523134;2018;0
3702523134;2019;0
3702523134;2020;0
3702523134;2021;0
3702523134;2022;0
3702523945;2018;21
3702523945;2019;12
3702523945;2020;9
3702523945;2021;10
3702523945;2022;9
3702525460;2018;10
3702525460;2019;10
3702525460;2020;7
3702525460;2021;7
3702525460;2022;7
3702525935;2018;0
3702525935;2019;0
3702525935;2022;1
3702528051;2018;0
3702528051;2019;0
3702528213;2018;1
3702528213;2019;1
3702528213;2020;1
3702529633;2018;45
3702529633;2020;5
3702529633;2021;1
3702529633;2022;3
3702529753;2018;3
3702529753;2019;1
3702529753;2020;2
3702529753;2021;3
3702529753;2022;2
3702530420;2018;0
3702530477;2018;1
3702530854;2018;0
3702531008;2018;0
3702531008;2019;0
3702531008;2020;0
3702531008;2021;1
3702531008;2022;1
3702531400;2018;4
3702531400;2019;2
3702531400;2021;1
3702531400;2022;1
3702532717;2018;0
3702532717;2019;0
3702533848;2018;27
3702533848;2019;24
3702533848;2020;22
3702533848;2021;24
3702533848;2022;25
3702534030;2018;1
3702534030;2019;1
3702534030;2020;1
3702534030;2021;1
3702534030;2022;1
3702534295;2018;0
3702534295;2019;0
3702534295;2020;1
3702534295;2021;1
3702534295;2022;1
3702535637;2018;1
3702535637;2019;1
3702535637;2020;1
3702535637;2021;1
3702535637;2022;3
3702535771;2018;6
3702535771;2019;6
3702535771;2020;6
3702535771;2021;2
3702535771;2022;1
3702535813;2018;1
3702536486;2018;0
3702536486;2019;0
3702536486;2020;0
3702537810;2018;0
3702538003;2019;0
3702538003;2020;3
3702538684;2018;3
3702538684;2019;2
3702538684;2020;1
3702539663;2018;28
3702539663;2019;30
3702539663;2020;0
3702539663;2021;21
3702539663;2022;21
3702540161;2018;12
3702540161;2019;13
3702540161;2020;13
3702540161;2021;13
3702540161;2022;11
3702540203;2018;1
3702540203;2019;1
3702540203;2020;1
3702540203;2021;1
3702540203;2022;1
3702540919;2018;0
3702540919;2019;0
3702541045;2018;1
3702541045;2019;0
3702541045;2020;1
3702541045;2021;3
3702541045;2022;4
3702541831;2018;0
3702542120;2018;1
3702542666;2018;1
3702542666;2019;1
3702542666;2020;1
3702542666;2021;1
3702542666;2022;0
3702543275;2018;1
3702543275;2019;2
3702543275;2020;0
3702543275;2021;1
3702543275;2022;1
3702544663;2018;4
3702544663;2019;4
3702544663;2020;0
3702544663;2021;4
3702544663;2022;4
3702544720;2018;1
3702544720;2019;1
3702544720;2020;1
3702544720;2021;1
3702544737;2018;1
3702544737;2019;0
3702544737;2020;0
3702544737;2021;0
3702544737;2022;0
3702544769;2018;7
3702544769;2019;4
3702544769;2020;4
3702544769;2021;4
3702544769;2022;4
3702544920;2018;1
3702544920;2019;1
3702544920;2020;0
3702544920;2021;1
3702544920;2022;1
3702546830;2018;3
3702546830;2019;5
3702546830;2020;8
3702546830;2021;14
3702546830;2022;17
3702550385;2018;1
3702550385;2019;2
3702550385;2020;1
3702550385;2021;2
3702550385;2022;2
3702551580;2018;15
3702551580;2019;13
3702551580;2020;13
3702551580;2021;13
3702551580;2022;17
3702551597;2018;0
3702551597;2019;0
3702551766;2018;0
3702551766;2019;1
3702551766;2020;5
3702551766;2021;7
3702551766;2022;7
3702552960;2018;1
3702552960;2019;1
3702552960;2020;0
3702553026;2018;2
3702553026;2019;3
3702553026;2020;2
3702553026;2021;1
3702553026;2022;1
3702556010;2018;1
3702556010;2019;1
3702556267;2018;18
3702556267;2019;42
3702556267;2020;0
3702556267;2021;183
3702556267;2022;160
3702559229;2018;2
3702559229;2019;3
3702559229;2020;2
3702559229;2021;1
3702559229;2022;1
3702559282;2018;19
3702559282;2019;16
3702559282;2020;0
3702559282;2021;19
3702559282;2022;30
3702560658;2018;11
3702560658;2019;8
3702560658;2020;7
3702560658;2021;9
3702560658;2022;9
3702560880;2018;2
3702560880;2019;1
3702560880;2020;0
3702560880;2021;0
3702560880;2022;1
3702561718;2018;0
3702562119;2018;12
3702562119;2019;2
3702562119;2020;1
3702562119;2021;0
3702562119;2022;1
3702562292;2018;35
3702562292;2019;26
3702562292;2020;23
3702562292;2021;25
3702562292;2022;27
3702563970;2018;6
3702563970;2019;6
3702563970;2020;6
3702563970;2021;6
3702563970;2022;5
3702568329;2018;3
3702568329;2019;3
3702568329;2020;3
3702568329;2021;2
3702568329;2022;2
3702569361;2018;2
3702569361;2019;1
3702569361;2020;1
3702569361;2021;1
3702569361;2022;1
3702569410;2018;0
3702569410;2019;1
3702569410;2020;1
3702569650;2018;2
3702569650;2019;2
3702569650;2020;2
3702569650;2021;2
3702569650;2022;2
3702570215;2018;0
3702570215;2019;0
3702570215;2020;0
3702570215;2021;0
3702570215;2022;0
3702570720;2018;1
3702570720;2019;6
3702570720;2020;0
3702570720;2021;9
3702570720;2022;8
3702571145;2018;1
3702571145;2019;1
3702571145;2020;0
3702571145;2021;1
3702571145;2022;1
3702571730;2018;12
3702571730;2019;11
3702571730;2020;5
3702571730;2021;1
3702571730;2022;1
3702572935;2018;8
3702572935;2019;8
3702572935;2020;0
3702572935;2021;4
3702572935;2022;4
3702574770;2018;3
3702574770;2019;3
3702574770;2020;2
3702574770;2021;2
3702574770;2022;2
3702575037;2018;2
3702575037;2019;2
3702575037;2020;2
3702575037;2021;1
3702575037;2022;1
3702576136;2018;14
3702576136;2019;1
3702576136;2020;1
3702576168;2018;1
3702576168;2019;1
3702576168;2020;1
3702576175;2018;1
3702577884;2018;204
3702577884;2019;240
3702577884;2020;236
3702577884;2021;270
3702577884;2022;301
3702578285;2018;2
3702578285;2019;1
3702578285;2020;0
3702578285;2021;0
3702578285;2022;0
3702578687;2018;1
3702578687;2019;1
3702578687;2020;1
3702578687;2021;5
3702578687;2022;5
3702579105;2018;29
3702579105;2019;43
3702579105;2020;64
3702579105;2021;54
3702579105;2022;78
3702579592;2018;3
3702579592;2019;2
3702579592;2020;1
3702579592;2021;1
3702579592;2022;1
3702581217;2018;235
3702581217;2019;275
3702581217;2020;282
3702581217;2021;286
3702581778;2018;0
3702581778;2019;0
3702581778;2020;1
3702581778;2021;0
3702581778;2022;0
3702583528;2018;2
3702583528;2019;2
3702583528;2020;0
3702583528;2021;1
3702583528;2022;1
3702586455;2018;9
3702586455;2019;9
3702586455;2020;0
3702586455;2021;9
3702586455;2022;10
3702587025;2018;1
3702587025;2019;2
3702587025;2020;2
3702587025;2021;5
3702587025;2022;5
3702587191;2018;1
3702587191;2019;1
3702587191;2020;1
3702587191;2021;1
3702587191;2022;1
3702588011;2018;8
3702588011;2019;7
3702588011;2020;6
3702588011;2021;0
3702588011;2022;0
3702588935;2018;10
3702588935;2019;20
3702588935;2020;27
3702588935;2021;39
3702588935;2022;54
3702591198;2018;0
3702591590;2018;17
3702591590;2019;15
3702591590;2020;15
3702591590;2021;14
3702591590;2022;9
3702594047;2018;1
3702594047;2019;1
3702594047;2020;1
3702594047;2021;1
3702594047;2022;1
3702594696;2018;0
3702594696;2019;1
3702594696;2020;0
3702594696;2021;0
3702594696;2022;0
3702594833;2018;7
3702594833;2019;20
3702594833;2020;91
3702594833;2021;64
3702594833;2022;40
3702595918;2018;1
3702595918;2019;0
3702595918;2020;0
3702595918;2021;0
3702595918;2022;0
3702596284;2018;9
3702596284;2019;10
3702597217;2018;1
3702599849;2018;4
3702599849;2019;5
3702599849;2020;8
3702599849;2021;9
3702599849;2022;8
3702601375;2018;49
3702601375;2019;38
3702601375;2020;23
3702601375;2021;16
3702601375;2022;6
3702602097;2018;1
3702603238;2018;2
3702603238;2019;1
3702603238;2020;0
3702603238;2021;1
3702603365;2018;1
3702603372;2018;0
3702603911;2018;2
3702603911;2019;2
3702603911;2020;1
3702603911;2021;1
3702603911;2022;1
3702604665;2018;0
3702604665;2019;0
3702604665;2020;0
3702604714;2018;0
3702604714;2019;0
3702604714;2020;1
3702604760;2018;0
3702605242;2018;1
3702607585;2018;27
3702607585;2021;0
3702607585;2022;0
3702607962;2018;0
3702607962;2019;0
3702607962;2020;0
3702608437;2018;0
3702608437;2019;0
3702608437;2020;1
3702608437;2021;1
3702608437;2022;1
3702608860;2018;2
3702608860;2019;2
3702608860;2020;1
3702608860;2021;1
3702608860;2022;1
3702609127;2018;22
3702609127;2019;21
3702609127;2020;0
3702609127;2021;12
3702609127;2022;8
3702609180;2018;0
3702609617;2018;1
3702609617;2019;0
